source,state,district,river,raw_location,description,geom
mining_obs,Madhya Pradesh,Datia,Sindh,"Serial Number,Latitude,Longitude
1, 26.161266, 78.760793
","Location is quite close to Sankua Dham, Seondha (around 1 to 1.5 kms from Sankua)

May not be exact point - but around same spot (we took photos on the move walking to cause less suspicion)

We saw heaps of sand, People with ploughs filling sand in 'tagara'/metal container to the tractors, and Tractors moving

One driver of a tractor stopped and asked us who we were and where we were going

Before this point, we were asked by locals to not take this route along the river, as it may be unsafe


- Jara is nearby site as per Datia DSR, 2022",
mining_obs,West Bengal,Darjiling / Darjeeling,Mahananda,"Serial Number,Latitude,Longitude
,26.49731998,88.31488199
","Sand Mining, 6 JCB, 12 Tractors, Data from WCT
",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.32205,75.69591667
","upstream of Napoklu, Kodagu, Kaveri


(pre-2017 observations -> blank map)",
mining_obs,West Bengal,Darjiling / Darjeeling,Mahananda,"Serial Number,Latitude,Longitude
1,26.49731998,88.31488199
","6 JCB, 12 tractors

Observations by WCT team",
mining_obs,Madhya Pradesh,Sheopur,Parbati (Chambal),"Serial Number,Latitude,Longitude
1,25.709157,76.474932
","Illegal sand mining in the Parbati River, National Chambal Sanctuary, near Jalalpura Village, Sheopur District, Madhya Pradesh",
mining_obs,Uttar Pradesh,Banda,Ken,"Serial Number,Latitude,Longitude
1,25.271699713915016,80.35770589951008
","We observed a large sand mining operation about to start at this location on 15th October 2017. There were at least 100 large trucks lined up for sand collection.

Soon after, the sand mining activity started and a huge sand bank vanished from the river in subsequent years. Change from just within a year after observation is shown via images below.",
mining_obs,Bihar,Muzaffarpur,Gandak,"Serial Number,Latitude,Longitude
,26.29051303,84.83086598
","Sand Excavation, 3-4 JCBs and Cranes, Data from WCT
",
mining_obs,Bihar,Muzaffarpur,Gandak,"Serial Number,Latitude,Longitude
,26.2968333,84.8268667
","Sand Excavation, 3-4 JCBs and Cranes, Data from WCT
",
mining_obs,Rajasthan,Baran,Parbati (Chambal),"Serial Number,Latitude,Longitude
1,25.435959,76.581781
","Illegal sand mining in the Parbati River, near Bhaogarh Village, Baran District, Rajasthan",
mining_obs,Bihar,Gopalganj,Gandak,"Serial Number,Latitude,Longitude
,26.56499002,84.44784796
","Dredging, Sand and Pebble Mining, Data from WCT
",
mining_obs,Uttar Pradesh,Kushinagar,Gandak,"Serial Number,Latitude,Longitude
,26.62630004,84.38403502
","Dredging, Sand and Pebble Mining, Data from WCT
",
mining_obs,Uttar Pradesh,Kheri,Ghaghra,"Serial Number,Latitude,Longitude
,27.35596499,81.38454004
","1 JCB, Data from WCT",
mining_obs,Uttar Pradesh,Banda,Ken,"Serial Number,Latitude,Longitude
1,25.427121,80.29581
",Mounds of sand collected in the middle of the river with many poclain machines around that were extracting the sand. A line of tractor trollies and trucks were seen at the location.,
mining_obs,Bihar,Saran,Ghaghra,"Serial Number,Latitude,Longitude
,25.80329496,84.61156203
","5 JCB used in the Location, Data from WCT",
mining_obs,Uttar Pradesh,Deoria,Ghaghra,"Serial Number,Latitude,Longitude
,26.270301,83.706592
","Dredging, Data from WCT
",
mining_obs,Madhya Pradesh,Morena,Chambal,"Serial Number,Latitude,Longitude
1,26.660322,77.949228
","Tractor mining on both Rajasthan and Madhya Pradesh side just before the Railway bridge from Rajghat ",
mining_obs,Uttar Pradesh,Gorakhpur,Ghaghra,"Serial Number,Latitude,Longitude
,26.28382201,83.413791
","1 JCB, Data from WCT",
mining_obs,Bihar,Kishanganj,Mahananda,"Serial Number,Latitude,Longitude
,26.24476897,88.00136201
","Sand Mining large area, Data from WCT",
mining_obs,Uttar Pradesh,Ambedkar Nagar,Ghaghra,"Serial Number,Latitude,Longitude
,26.39364699,26.39364699
","Dredging, Data from WCT
",
mining_obs,Madhya Pradesh,Sheopur,Parbati,"Serial Number,Latitude,Longitude
1,25.526994,76.518179
","Illegal sand mining in the Parbati River, National Chambal Sanctuary, near Rundi Village, Sheopur District, Madhya Pradesh",
mining_obs,Uttar Pradesh,Banda,Ken,"Serial Number,Latitude,Longitude
1,25.704834,80.368390
",There were over 50 workers along with JCBs and lots of trucks at this location. The mining pits were quite deep and farmers who cultivate vegetables on the sand banks were complaining about loss of water and also the fear of eviction.,
mining_obs,Odisha,Anugul,Mahanadi,"Serial Number,Latitude,Longitude
1,20.745748,84.474042
","Observed through an aerial route and confirmed with remote sensing information for the same period. ",
mining_obs,Bihar,Kishanganj,Mahananda,"Serial Number,Latitude,Longitude
,26.24535997,88.00239902
","Sand Mining large area, Data from WCT",
mining_obs,Bihar,Kishanganj,Mahananda,"Serial Number,Latitude,Longitude
,26.24630604,87.9450
","Sand Mining large area, Data from WCT",
mining_obs,Uttar Pradesh,Ambedkar Nagar,Ghaghra,"Serial Number,Latitude,Longitude
,26.50495598,82.93817198
","1 JCB, Data from WCT",
mining_obs,Bihar,Bhagalpur,Ganga,"Serial Number,Latitude,Longitude
1,25.3374339999999,87.2566779999999
","NA


This mining observation report has been generated based on sightings of sand mining by our partner organisation Wildlife Conservation Trust during their field work. 


Have observations of sand mining in Indian rivers? Upload your observations directly on India Sand Watch or send the details to us via email on 

sandwatch@veditum.org",
mining_obs,Bihar,Kishanganj,Mahananda,"Serial Number,Latitude,Longitude
,26.24328,88.00054796
","Sand Mining large area, Data from WCT",
mining_obs,West Bengal,Darjiling / Darjeeling,Mahananda,"Serial Number,Latitude,Longitude
,26.46193603,88.246444
","Sand Mining, Data from WCT",
mining_obs,West Bengal,Darjiling / Darjeeling,Mahananda,"Serial Number,Latitude,Longitude
,26.45834799,88.24381904
","Sand Mining, Data from WCT",
mining_obs,West Bengal,Uttar Dinajpur,Mahananda,"Serial Number,Latitude,Longitude
,26.47715497,88.26720698
","Sand Mining, Data from WCT",
mining_obs,West Bengal,Darjiling / Darjeeling,Mahananda,"Serial Number,Latitude,Longitude
,26.47462598,88.262882
","Sand Mining, Data from WCT",
mining_obs,Bihar,Katihar,Mahananda,"Serial Number,Latitude,Longitude
,25.42790498,87.76583799
","Sand Mining, Data from WCT
",
mining_obs,West Bengal,Maldah,Mahananda,"Serial Number,Latitude,Longitude
,25.24124402,87.86061502
","Sand Mining, 1 JCB, Data from WCT
",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
1,12.31758333,75.867
","Along the main river channel in the Kaveri. Low intensity / manual

Near Siddapur, Kodagu",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
1, 12.318800, 75.885117
","near Siddapur town, along the main river
",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.31965,75.88653333
","low intensity mining

Near Siddapur",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.32088333,75.88786667
","Low intensity, manual mining, near Siddapur",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
, 12.341700, 75.885767
","Near Dubare RF, low intensity, manual",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.3053,75.86815
","near the Siddapuur bridge on the Kaveri ",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.30621667,75.87155
","downstream of Siddapur bridge, manual low intensity

Siddapur, Kodagu, Kaveri",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.3328,75.8797
","low intensity mining, manual

Downstream of Siddapur, Kodagu, Kaveri


(report pre-2017 -> map not uploading)",
mining_obs,Bihar,Katihar,Ganga,"Serial Number,Latitude,Longitude
1,25.264873,87.793767
",manual scooping,
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.32088333,75.69748333
","Near Napoklu, medium intensity, Kaveri",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.31936667,75.69791667
","near Napoklu, low intensity, manual",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.31936667,75.69701667
","low intensity, manual",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.3128,75.7032
","near Napoklu, low intensity, manual",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.29883333,75.72075
","downstream of Napoklu, low intensity, manual",
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.2976,75.74593333
",medium intensity mining downstream of Napoklu,
mining_obs,Karnataka,Kodagu,Kaveri,"Serial Number,Latitude,Longitude
,12.29965,75.7404
",Medium intensity mining,
mining_obs,Madhya Pradesh,Bhind,Sindh,"Serial Number,Latitude,Longitude
,26.277124,78.826390
","This is the regular activity in the Sindh River of my area.


This mining observation report has been generated based on sightings of sand mining from a community member from the India Sand Watch and Veditum network.


Have observations of sand mining in Indian rivers? Email 
sandwatch@veditum.org",
mining_obs,Madhya Pradesh,Narmadapuram,Tawa,"Serial Number,Latitude,Longitude
,22.709233813952917,77.83666893492025
",Photos taken from the bridge on river Tawa at Anchal kheda,
mining_obs,West Bengal,Barddhaman,Damodar,"Serial Number,Latitude,Longitude
,23.642106,86.898646
","यह जगह पश्चिम बंगाल में आसनसोल-पुरुलिया रेल लाइन पर बर्णपुर व दामोदर रेलवे स्टेशन के बीच स्थित है। जिस जगह पर माइनिंग हो रही थी, वह रेलवे पुल से अनुमानतः 500 मीटर के दायरे के अंदर है। जबकि रेत खनन की गाइडलाइन के अनुसार, किसी भी प्रकार के पुल या कंस्ट्रक्शन के 500 किमी के दायरे में रेत की माइनिंग नहीं हो सकती है।


This location is situated along the Asansol-Purulia rail line, between Burnpur and Damodar Railway stations. The mining location was less than 500 metres from the railway bridge, even though the mining guidelines do not allow mining activity within 500 meters of bridges.


< This case report has been collected from the India Sand Watch community, verified by the team and then uploaded here> ",
mining_obs,Bihar,Madhubani,Bhutahi Balan,"Serial Number,Latitude,Longitude
1,26.351984,86.508526
","Mechanised mining using multiple heavy extractors was noticed on the Bhutahi Balan river. Image showing the extractor in the river bed is attached with this observation.


This case report has been generated based on sightings of sand mining from the India Sand Watch and Veditum network. Have observations of sand mining in Indian rivers? Email 

sandwatch@veditum.org
 ",
mining_obs,Madhya Pradesh,Panna,Ken,"Serial Number,Latitude,Longitude
1,25.0073521,80.2360685
","पन्ना के अजयगढ़ में ब्रिज के बिलकुल नीचे दर्जनों जेसीबी द्वारा खनन


Translation: Sand mining with extractors happening just under the Beera Sunhera Bridge in Panna District


This case report has been generated based on sightings of sand mining from the India Sand Watch and Veditum network. Have observations of sand mining in Indian rivers? Upload your observations directly on India Sand Watch or send the details to us via email on 
sandwatch@veditum.org",
mining_obs,West Bengal,Uttar Dinajpur,Mahananda,"Serial Number,Latitude,Longitude
1,26.468203,88.256996
",Observed through aerial route and confirmed through remote sensing information for the same period. The situation only worsens post date of observations. Severe mining signs visible in 2022 and 2023.,
mining_obs,Himachal Pradesh,Sirmaur,Yamuna,"Serial Number,Latitude,Longitude
1,30.503505,77.784876
","Day time collections were being made by people collecting riverbed material into dumpers. But it seemed like night time mining was being done using larger machines.


This case report has been generated based on sightings of sand mining from the India Sand Watch and Veditum network. Have observations of sand mining in Indian rivers? Email 

sandwatch@veditum.org",
mining_obs,Uttar Pradesh,Banda,Ken,"Serial Number,Latitude,Longitude
1,25.490301,80.309159
","Large number of machines were seen digging right into the riverbed at this location very close to the Bundelkhand Expressway bridge. 


This case report has been generated based on sightings of sand mining from the India Sand Watch and Veditum network. Here is the link to the tweet by Journalist Ashish Dixit which has date, time and location stamped images as well.


. Have observations of sand mining in Indian rivers? Email 

sandwatch@veditum.org",
